class_id class_name youtube_id imdb_id
0 friend -e6lEsIUf3U tt0161100
0 friend -it68CFJkNg tt0133046
0 friend -uPSVWxV6d8 tt1282140
0 friend 2TI2MT0eoSo tt0278500
0 friend 330mxTrSMLI tt0216787
0 friend 37yJV-YPBJY tt0144120
0 friend 3IAUIQJXHUM tt1293842
0 friend 4qseBKnxIpQ tt0094921
0 friend 6I1qP8w8DxE tt1119646
0 friend 6bANKvFGxGU tt0979434
0 friend 7GLhXtUgUg4 tt0069704
0 friend 7kihC0VFaQE tt1478338
0 friend 7rI4qKw_X5g tt0113321
0 friend 7rTb-n96yS8 tt0795461
0 friend 8Q-DUxHMLvg tt0109370
0 friend 99UdqbS8q2M tt0405422
0 friend 99kt5BrTa4Y tt0492486
0 friend 9Dd423YO56c tt1356864
0 friend 9NKu_Kyi1qY tt0795461
0 friend 9RpdDbHL550 tt0492486
0 friend 9j0tqkW7Bd8 tt0258273
0 friend A9qAaecuaFk tt0119738
0 friend BFeySGJ75WM tt0372334
0 friend BHWGn9p_p4s tt0255477
0 friend BXloUAxs2wI tt0098384
0 friend Bmz67ErIRa4 tt0113243
0 friend Cnh4Vr0UruI tt0430922
0 friend EDq1QNZ_JJo tt0457572
0 friend FPc4QZqz4ek tt0105793
0 friend FdgyK4SErpU tt0756729
0 friend G4lzPC22k8A tt0333780
0 friend GOjeFlHlPwU tt1046163
0 friend Gxd-OPuy2tA tt0273453
0 friend JCruFiGN5h4 tt1261945
0 friend JmElZmlYkHU tt0062153
0 friend JupxjoCyrBE tt0835418
0 friend KWaZiVG1RfY tt1234654
0 friend L897JSOP21U tt0362590
0 friend LUmqBuS8GAA tt0094138
0 friend LtKCcSEgPJQ tt0340377
0 friend LwioGjicbRw tt0119717
0 friend MEBibAHnEK4 tt0075686
0 friend MYErK-XLJv0 tt0060921
0 friend MnosttqGIfw tt0092710
0 friend NJe9WplQKN4 tt1440161
0 friend NRqxxQy8sLs tt1234654
0 friend R8UDjs0FAdI tt0479162
0 friend SM0CkReuGMQ tt0120693
